"No.","Time","Source","Destination","Protocol","Length","Leftover Capture Data","Info"
"727","21.809430","host","3.6.0","USBHID","154","000a000000380f030000000010001fdf001fdf003fbf007f7f009f5f00df1f00ff002ad4007f7f00aa5500ff0000da0024b600486d00914800b60000ff0000ff000000000000000000000000000000000000000000000000a700","SET_REPORT Request"
"728","21.809742","3.6.0","host","USBHID","64","","SET_REPORT Response"
"729","21.848699","host","3.6.0","USBHID","154","000b000000380f030000000010003fbf003fbf005f9f009f5f00bf3f00ff002ad40055aa00aa5500d42a00ff0000b6004891006d4800b62400da0000ff0000ff000000000000000000000000000000000000000000000000a600","SET_REPORT Request"
"730","21.848998","3.6.0","host","USBHID","64","","SET_REPORT Response"
"731","21.888496","host","3.6.0","USBHID","154","000c000000380f030000000010005f9f005f9f007f7f00bf3f00df1f00ff0055aa007f7f00d42a00ff0000da002491006d6d00912400da0000ff001fdf001fdf0000000000000000000000000000000000000000000000009a00","SET_REPORT Request"
"732","21.888799","3.6.0","host","USBHID","64","","SET_REPORT Response"
"733","21.930220","host","3.6.0","USBHID","154","000d000000380f030000000010007f7f007f7f009f5f00df1f00ff002ad4007f7f00aa5500ff0000ff0000b600486d00914800b60000ff0000ff003fbf003fbf0000000000000000000000000000000000000000000000002600","SET_REPORT Request"
"734","21.930589","3.6.0","host","USBHID","64","","SET_REPORT Response"
"735","21.968934","host","3.6.0","USBHID","154","000e000000380f030000000010009f5f009f5f00bf3f00ff0000ff0055aa00aa5500d42a00ff0000da002491006d4800b62400da0000ff001fdf005f9f005f9f0000000000000000000000000000000000000000000000009800","SET_REPORT Request"
"736","21.969312","3.6.0","host","USBHID","64","","SET_REPORT Response"
"737","22.009268","host","3.6.0","USBHID","154","000f000000380f03000000001000bf3f00bf3f00df1f00ff002ad4007f7f00d42a00ff0000da0024b600486d00912400da0000ff001fdf003fbf007f7f007f7f0000000000000000000000000000000000000000000000005900","SET_REPORT Request"
"738","22.009569","3.6.0","host","USBHID","64","","SET_REPORT Response"
"739","22.049228","host","3.6.0","USBHID","154","0010000000380f03000000001000df1f00df1f00ff002ad40055aa00aa5500ff0000ff0000b6004891006d4800b60000ff0000ff003fbf005f9f009f5f009f5f0000000000000000000000000000000000000000000000009900","SET_REPORT Request"
"740","22.049615","3.6.0","host","USBHID","64","","SET_REPORT Response"
"741","22.089377","host","3.6.0","USBHID","154","0011000000380f03000000001000ff0000ff0000ff0055aa007f7f00d42a00ff0000da002491006d6d00912400da0000ff001fdf005f9f007f7f00bf3f00bf3f000000000000000000000000000000000000000000000000da00","SET_REPORT Request"
"742","22.089750","3.6.0","host","USBHID","64","","SET_REPORT Response"
"743","22.130144","host","3.6.0","USBHID","154","0012000000380f03000000001000ff0000ff002ad4007f7f00aa5500ff0000da0024b600486d00914800b60000ff001fdf003fbf007f7f009f5f00df1f00df1f000000000000000000000000000000000000000000000000a700","SET_REPORT Request"
"744","22.130452","3.6.0","host","USBHID","64","","SET_REPORT Response"
"745","22.208953","host","3.6.0","USBHID","154","0013000000380f03000000001055aa0055aa007f7f00d42a00ff0000da002491006d6d00912400da0000ff001fdf005f9f007f7f00bf3f00df1f00ff0000ff000000000000000000000000000000000000000000000000009a00","SET_REPORT Request"
"746","22.209269","3.6.0","host","USBHID","64","","SET_REPORT Response"
"747","22.249293","host","3.6.0","USBHID","154","0014000000380f0300000000107f7f007f7f00aa5500ff0000ff0000b600486d00914800b60000ff0000ff003fbf007f7f009f5f00df1f00ff002ad4002ad4000000000000000000000000000000000000000000000000005800","SET_REPORT Request"
"748","22.249589","3.6.0","host","USBHID","64","","SET_REPORT Response"
"749","22.289788","host","3.6.0","USBHID","154","0015000000380f030000000010aa5500aa5500d42a00ff0000da002491006d4800b62400da0000ff001fdf005f9f009f5f00bf3f00ff0000ff0055aa0055aa000000000000000000000000000000000000000000000000009800","SET_REPORT Request"
"750","22.290099","3.6.0","host","USBHID","64","","SET_REPORT Response"
"751","22.328579","host","3.6.0","USBHID","154","0016000000380f030000000010d42a00d42a00ff0000da0024b600486d00912400da0000ff001fdf003fbf007f7f00bf3f00df1f00ff002ad4007f7f007f7f000000000000000000000000000000000000000000000000002700","SET_REPORT Request"
"752","22.328878","3.6.0","host","USBHID","64","","SET_REPORT Response"
"753","22.368228","host","3.6.0","USBHID","154","0017000000380f030000000010ff0000ff0000ff0000b6004891006d4800b60000ff0000ff003fbf005f9f009f5f00df1f00ff002ad40055aa00aa5500aa55000000000000000000000000000000000000000000000000009900","SET_REPORT Request"
"754","22.368529","3.6.0","host","USBHID","64","","SET_REPORT Response"
"755","22.409356","host","3.6.0","USBHID","154","0018000000380f030000000010ff0000ff0000da002491006d6d00912400da0000ff001fdf005f9f007f7f00bf3f00ff0000ff0055aa007f7f00d42a00d42a00000000000000000000000000000000000000000000000000a400","SET_REPORT Request"
"756","22.409658","3.6.0","host","USBHID","64","","SET_REPORT Response"
"757","22.448957","host","3.6.0","USBHID","154","0019000000380f030000000010da0024da0024b600486d00914800b60000ff001fdf003fbf007f7f009f5f00df1f00ff002ad4007f7f00aa5500ff0000ff00000000000000000000000000000000000000000000000000009900","SET_REPORT Request"
"758","22.449272","3.6.0","host","USBHID","64","","SET_REPORT Response"
"759","22.487768","host","3.6.0","USBHID","154","001a000000380f030000000010b60048b6004891006d4800b62400da0000ff003fbf005f9f009f5f00bf3f00ff002ad40055aa00aa5500d42a00ff0000ff0000000000000000000000000000000000000000000000000000d800","SET_REPORT Request"
"760","22.488078","3.6.0","host","USBHID","64","","SET_REPORT Response"
"761","22.528935","host","3.6.0","USBHID","154","001b000000380f03000000001091006d91006d6d00912400da0000ff001fdf005f9f007f7f00bf3f00df1f00ff0055aa007f7f00d42a00ff0000da0024da00240000000000000000000000000000000000000000000000009800","SET_REPORT Request"
"762","22.529257","3.6.0","host","USBHID","64","","SET_REPORT Response"
"763","22.569067","host","3.6.0","USBHID","154","001c000000380f0300000000106d00916d00914800b60000ff0000ff003fbf007f7f009f5f00df1f00ff002ad4007f7f00aa5500ff0000ff0000b60048b60048000000000000000000000000000000000000000000000000a400","SET_REPORT Request"
"764","22.569374","3.6.0","host","USBHID","64","","SET_REPORT Response"
"765","22.607566","host","3.6.0","USBHID","154","001d000000380f0300000000104800b64800b62400da0000ff001fdf005f9f009f5f00bf3f00ff0000ff0055aa00aa5500d42a00ff0000da002491006d91006d0000000000000000000000000000000000000000000000009a00","SET_REPORT Request"
"766","22.607921","3.6.0","host","USBHID","64","","SET_REPORT Response"
"767","22.648832","host","3.6.0","USBHID","154","001e000000380f0300000000102400da2400da0000ff001fdf003fbf007f7f00bf3f00df1f00ff002ad4007f7f00d42a00ff0000da0024b600486d00916d0091000000000000000000000000000000000000000000000000db00","SET_REPORT Request"
"768","22.649174","3.6.0","host","USBHID","64","","SET_REPORT Response"
"769","22.689997","host","3.6.0","USBHID","154","001f000000380f0300000000100000ff0000ff0000ff003fbf005f9f009f5f00df1f00ff002ad40055aa00aa5500ff0000ff0000b6004891006d4800b64800b60000000000000000000000000000000000000000000000009800","SET_REPORT Request"
"770","22.690337","3.6.0","host","USBHID","64","","SET_REPORT Response"
"771","22.728662","host","3.6.0","USBHID","154","0000000000380f0300000000100000ff0000ff001fdf005f9f007f7f00bf3f00ff0000ff0055aa007f7f00d42a00ff0000da002491006d6d00912400da2400da000000000000000000000000000000000000000000000000a400","SET_REPORT Request"
"772","22.728965","3.6.0","host","USBHID","64","","SET_REPORT Response"
"773","22.767693","host","3.6.0","USBHID","154","0001000000380f030000000010001fdf001fdf003fbf007f7f009f5f00df1f00ff002ad4007f7f00aa5500ff0000da0024b600486d00914800b60000ff0000ff000000000000000000000000000000000000000000000000a700","SET_REPORT Request"
"774","22.768010","3.6.0","host","USBHID","64","","SET_REPORT Response"
"775","22.806256","host","3.6.0","USBHID","154","0002000000380f030000000010003fbf003fbf005f9f009f5f00bf3f00ff002ad40055aa00aa5500d42a00ff0000b6004891006d4800b62400da0000ff0000ff000000000000000000000000000000000000000000000000a600","SET_REPORT Request"
"776","22.806567","3.6.0","host","USBHID","64","","SET_REPORT Response"
"777","22.846427","host","3.6.0","USBHID","154","0003000000380f030000000010005f9f005f9f007f7f00bf3f00df1f00ff0055aa007f7f00d42a00ff0000da002491006d6d00912400da0000ff001fdf001fdf0000000000000000000000000000000000000000000000009a00","SET_REPORT Request"
"778","22.846835","3.6.0","host","USBHID","64","","SET_REPORT Response"
"779","22.886142","host","3.6.0","USBHID","154","0004000000380f030000000010007f7f007f7f009f5f00df1f00ff002ad4007f7f00aa5500ff0000ff0000b600486d00914800b60000ff0000ff003fbf003fbf0000000000000000000000000000000000000000000000002600","SET_REPORT Request"
"780","22.886494","3.6.0","host","USBHID","64","","SET_REPORT Response"
